"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"P3129";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3130";"Tipo 7650";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3130M";"Tipo 7651";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3131";"Tipo 5347";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3131M";"Tipo 5347";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3132";"Tipo 7652";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3132M";"Tipo 7653";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3133";"Tipo 7654";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3134";"Tipo 7655";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3135";"Tipo 5348";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3135M";"Tipo 5348";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3136";"Tipo 7656";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3137";"Tipo 7657";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3138";"Tipo 7658";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3139";"Tipo 7659";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3140";"Tipo 7660";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3141";"Tipo 7661";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3142";"Tipo 7662";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3143";"Tipo 7663";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3144";"Tipo 7664";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3145";"Tipo 7665";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3145M";"Tipo 42";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3146";"Tipo 7666";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3147";"Tipo 7667";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3148";"Tipo 7668";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3149";"Tipo 7669";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3150";"Tipo 7670";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3151";"Tipo 7671";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3152";"Tipo 7672";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3153";"Tipo 7673";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3154";"Tipo 7674";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3155";"Tipo 7675";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3156";"Tipo 7676";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3157";"Tipo 7677";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3158";"Tipo 7678";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3159";"Tipo 7679";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3160";"Tipo 7680";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3161";"Tipo 5349";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3162";"Tipo 5349";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3163";"Tipo 7681";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3164";"Tipo 7682";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3165";"Tipo 7683";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3166";"Tipo 7684";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3167";"Tipo 7685";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3168";"Tipo 7686";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3169";"Tipo 7687";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3170";"Tipo 7688";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3171";"Tipo 7689";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3172";"Tipo 7690";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3173";"Tipo 7691";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3174";"Tipo 5350";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3174M";"Tipo 5350";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3175";"Tipo 7692";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3176";"Tipo 7693";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3177";"Tipo 7694";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3178";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3179";"Tipo 7695";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3180";"Tipo 7696";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3181";"Tipo 7697";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3182";"Tipo 7698";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3183";"Tipo 7699";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3184";"Tipo 7700";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3184M";"Tipo 42";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3185";"Tipo 7701";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3185M";"Tipo 42";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3186";"Tipo 7702";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3187";"Tipo 7703";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3188";"Tipo 7704";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3189";"Tipo 7705";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3190";"Tipo 7706";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3191";"Tipo 7707";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3192";"Tipo 7708";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3193";"Tipo 5351";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3194";"Tipo 5351";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3195";"Tipo 7709";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3196";"Tipo 7710";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3197";"Tipo 7711";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3198";"Tipo 7712";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3199";"Tipo 7713";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3200";"Tipo 5948";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3201";"Tipo 5949";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3202";"Tipo 5950";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3203";"Tipo 5951";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3204";"Tipo 360";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3205";"Tipo 360";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3206";"Tipo 5952";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3207";"Tipo 5953";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3208";"Tipo 5954";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3209";"Tipo 4383";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3209M";"Tipo 4383";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3210";"Tipo 5955";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3211";"Tipo 360";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3212";"Tipo 5956";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3213";"Tipo 5957";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3214";"Tipo 5958";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3215";"Tipo 4384";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3216";"Tipo 5959";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3217";"Tipo 5960";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3218";"Tipo 5961";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3219";"Tipo 5962";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3220";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3221";"Tipo 4385";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3221M";"Tipo 4385";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3222";"Tipo 5963";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3223";"Tipo 3232";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3224";"Tipo 5964";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3225";"Tipo 5965";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3226";"Tipo 5966";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3227";"Tipo 5967";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3228";"Tipo 5968";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3229";"Tipo 5969";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3230";"Tipo 5970";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3231";"Tipo 5971";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3232";"Tipo 5972";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3233";"Tipo 5973";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3234";"Tipo 5974";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3235";"Tipo 5975";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3236";"Tipo 5976";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3237";"Tipo 5977";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3239";"Tipo 5978";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3240";"Tipo 5979";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3241";"Tipo 5980";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3242";"Tipo 5981";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3243";"Tipo 5982";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3244";"Tipo 5983";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3245";"Tipo 5984";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3246";"Tipo 5985";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3247";"Tipo 5986";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3248";"Tipo 5987";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3249";"Tipo 5988";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3250";"Tipo 2199";"División 1";"Grupo 1";"Texto Search Descripción 1745";"Texto Descripción 9"
"P3251";"Tipo 4495";"División 1";"Grupo 1";"Texto Search Descripción 1492";"Texto Descripción 9"
"P3252";"Tipo 6588";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3254";"Tipo 4486";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3255";"Tipo 6589";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3256";"Tipo 6590";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3256M";"Tipo 7714";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3257";"Tipo 6591";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3257M";"Tipo 7715";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3258";"Tipo 6592";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3258M";"Tipo 7716";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3259";"Tipo 6593";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3260";"Tipo 6594";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3261";"Tipo 4442";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3262";"Tipo 6595";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3263";"Tipo 4438";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3264";"Tipo 12";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3265";"Tipo 12";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3266";"Tipo 12";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3267";"Tipo 12";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3268";"Tipo 12";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3269";"Tipo 6596";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3270";"Tipo 6597";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3271";"Tipo 6598";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3272";"Tipo 4487";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3273";"Tipo 4445";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3274";"Tipo 4446";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3275";"Tipo 6599";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3276";"Tipo 6600";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3277";"Tipo 6601";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3278";"Tipo 6602";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3279";"Tipo 6603";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3280";"Tipo 4488";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3281";"Tipo 4447";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3282";"Tipo 4443";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3283";"Tipo 4448";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3284";"Tipo 4449";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3285";"Tipo 6604";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3286";"Tipo 4441";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3287";"Tipo 6605";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3288";"Tipo 6606";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3289";"Tipo 7717";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3290";"Tipo 7718";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3291";"Tipo 6607";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3292";"Tipo 6608";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3293";"Tipo 6609";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3294";"Tipo 6610";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3295";"Tipo 6611";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3296";"Tipo 7719";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3297";"Tipo 3938";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3298";"Tipo 3938";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3299";"Tipo 5352";"División 1";"Grupo 1";"Texto Search Descripción 1746";"Texto Descripción 9"
"P3300";"Tipo 7720";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3301";"Tipo 7721";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3302";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3303";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3304";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3305";"Tipo 7722";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3306";"Tipo 7723";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3307";"Tipo 7724";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3308";"Tipo 7725";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3309";"Tipo 7726";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3310";"Tipo 7727";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3311";"Tipo 7728";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3312";"Tipo 7729";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3313";"Tipo 7730";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3314";"Tipo 1129";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3315";"Tipo 1129";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3316";"Tipo 1129";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3317";"Tipo 1129";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3318";"Tipo 1129";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3319";"Tipo 1129";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3320";"Tipo 7731";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3321";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3322";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3323";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3324";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3325";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3326";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3327";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3328";"Tipo 474";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3329";"Tipo 7732";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3330";"Tipo 7733";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3331";"Tipo 7734";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3332";"Tipo 7735";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3333";"Tipo 5352";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3334";"Tipo 7736";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3335";"Tipo 7737";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3336";"Tipo 7738";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3337";"Tipo 7739";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3338";"Tipo 7740";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3339";"Tipo 5353";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3340";"Tipo 5353";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3341";"Tipo 5354";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3342";"Tipo 7741";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3343";"Tipo 4487";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3344";"Tipo 2843";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3345";"Tipo 7742";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3346";"Tipo 2843";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3347";"Tipo 2843";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3348";"Tipo 2843";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3349";"Tipo 7743";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3350";"Tipo 7744";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3351";"Tipo 7745";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3354";"Tipo 7746";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3355";"Tipo 7747";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3356";"Tipo 7748";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3357";"Tipo 7749";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3358";"Tipo 7750";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3359";"Tipo 7751";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3360";"Tipo 7752";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3361";"Tipo 7753";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3362";"Tipo 7754";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3363";"Tipo 7755";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3364";"Tipo 7756";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3365";"Tipo 7757";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3366";"Tipo 7758";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3367";"Tipo 7759";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3368";"Tipo 7760";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3369";"Tipo 7761";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3370M";"Tipo 7762";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3371";"Tipo 5355";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3371M";"Tipo 5355";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3372";"Tipo 7763";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3373";"Tipo 7764";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3374";"Tipo 7765";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3375";"Tipo 7766";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3376";"Tipo 7767";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3378";"Tipo 7768";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3379";"Tipo 3939";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3380";"Tipo 7769";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3381";"Tipo 7770";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3382";"Tipo 7771";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3383";"Tipo 7772";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3384";"Tipo 7773";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3385";"Tipo 7774";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3386";"Tipo 7775";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3387";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3388";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P3389";;"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
